time_stamp;LENGTH;MISSING_BEFORE;MISSING_AFTER
2020-03-10 06:09:00;1;0;0
2020-03-10 07:09:00;;;
2023-04-27 16:00:00;;;
2023-09-27 06:00:00;;;
2024-05-09 03:00:00;;;
2024-05-15 03:00:00;;;
