time_stamp;LENGTH;MISSING_BEFORE;MISSING_AFTER
2021-10-08 07:25:00;1;1;1
2021-10-21 03:00:00;3;0;1
2021-10-21 17:00:00;1;0;1
2022-05-19 04:00:00;2;0;1
2022-05-21 21:00:00;1;0;1
2022-07-02 02:00:00;1;0;1
2023-03-09 08:00:00;1;0;1
2023-04-08 06:00:00;1;0;1
2023-06-04 09:00:00;1;0;1
2023-06-04 13:00:00;1;0;1
2024-04-28 12:00:00;1;0;1
2024-04-28 15:00:00;1;0;1
2024-04-28 17:00:00;1;0;1
