time_stamp;LENGTH;MISSING_BEFORE;MISSING_AFTER
2021-10-08 07:25:00;1;1;1
2021-10-21 03:00:00;1;0;0
2021-10-21 17:00:00;1;0;0
2022-09-24 09:00:00;1;0;0
2022-09-24 19:00:00;1;0;0
2022-09-24 22:00:00;1;0;0
2022-09-25 22:00:00;1;0;0
2023-03-09 09:00:00;1;0;0
2023-04-08 06:00:00;1;0;0
2023-06-04 09:00:00;1;0;0
2023-06-04 13:00:00;1;0;0
2024-04-28 13:00:00;1;0;0
2024-04-28 15:00:00;1;0;0
2024-04-28 17:00:00;1;0;0
