time_stamp;LENGTH;MISSING_BEFORE;MISSING_AFTER
2021-10-08 06:25:00;2;1;1
2021-10-21 03:00:00;11;0;1
2021-10-21 17:00:00;14;1;1
2022-06-22 08:00:00;2;0;0
2022-08-15 12:00:00;1;0;0
2022-08-15 18:00:00;1;0;0
2022-09-07 11:00:00;1;0;0
2022-09-09 02:00:00;1;0;0
2022-09-09 07:00:00;1;0;0
2023-03-09 08:00:00;2;0;0
2023-04-08 06:00:00;32;0;0
2023-06-04 09:00:00;3;0;1
2023-06-04 13:00:00;1;1;1
2024-04-28 13:00:00;2;0;1
