time_stamp;LENGTH;MISSING_BEFORE;MISSING_AFTER
2020-01-23 08:27:00;3;0;0
2020-07-16 08:27:00;4;0;0
2020-09-16 08:27:00;2;0;0
2021-12-18 00:27:00;1;0;1
2022-01-23 13:00:00;1;1;1
2022-06-23 09:00:00;1;0;0
2022-11-12 09:00:00;29;0;0
2023-06-03 13:00:00;1;0;0
2023-12-02 08:00:00;2;1;1
2024-03-21 16:00:00;1;1;0
