time_stamp;LENGTH;MISSING_BEFORE;MISSING_AFTER
2020-11-16 23:09:00;1;0;0
2020-12-26 17:09:00;1;0;0
2021-01-07 15:09:00;2;0;0
2021-04-16 13:09:00;1;0;0
2021-06-22 01:09:00;1;0;0
2022-01-22 10:00:00;11;0;0
2022-03-18 08:00:00;1;0;0
2022-12-01 09:00:00;7;1;1
2023-11-08 12:00:00;1;0;0
2024-06-22 10:00:00;1;0;0
