time_stamp;LENGTH;N_MISSING_BEFORE;N_MISSING_AFTER
2020-07-06 14:29:00;1;0;0
2020-07-09 09:29:00;4;0;2
2020-08-31 09:29:00;3;0;2
2020-08-31 13:29:00;2;2;0
2020-12-12 01:29:00;35;0;13201
2022-07-19 11:00:00;1;0;0
2022-07-27 18:00:00;1;0;0
2022-07-27 22:00:00;1;0;0
2023-09-21 09:00:00;6;0;0
