time_stamp;LENGTH;N_MISSING_BEFORE;N_MISSING_AFTER
2020-07-09 09:29:00;2;0;0
2020-08-31 09:29:00;3;0;2
2020-08-31 13:29:00;2;2;0
2020-12-12 02:29:00;34;0;13201
2022-07-17 16:00:00;1;0;0
2023-01-15 09:00:00;1;0;0
2023-01-15 12:00:00;2;0;0
2023-01-15 16:00:00;2;0;0
2023-01-15 19:00:00;1;0;0
2023-01-20 12:00:00;2;0;4028
2023-07-07 09:00:00;3;4028;0
2023-09-21 09:00:00;6;0;0
