time_stamp;LENGTH;N_MISSING_BEFORE;N_MISSING_AFTER
2020-01-04 14:29:00;1;0;0
2020-07-07 01:29:00;1;0;0
2020-07-09 09:29:00;4;0;2
2020-08-31 09:29:00;3;0;4
2020-12-12 01:29:00;35;0;13201
2022-12-17 20:00:00;1;0;0
2023-02-22 10:00:00;2;0;3239
2023-08-25 14:00:00;1;0;0
2023-08-27 06:00:00;1;0;0
2023-09-21 09:00:00;2;0;2
2023-10-04 16:00:00;1;0;0
